#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520616564104545799,0.5702570429,0.6065500621,1.4238507615,-0.0861972181,0.0397435841,0.0074458718,0.9954572046
1520616564112878799,0.5804280091,0.6068137579,1.4177365893,-0.0826240767,0.0375503060,0.0085124023,0.9958367213
1520616564121211799,0.5904758607,0.6068159730,1.4114915580,-0.0797886266,0.0352186582,0.0103577940,0.9961356019
1520616564129544799,0.6005451213,0.6069142703,1.4051784084,-0.0761994786,0.0327945835,0.0123760087,0.9964762863
1520616564137878799,0.6108036742,0.6067840888,1.3989286106,-0.0726282227,0.0305838250,0.0144961614,0.9967846469
1520616564146211799,0.6209742307,0.6067290425,1.3926442012,-0.0690575319,0.0281737012,0.0164800544,0.9970785865
1520616564154545799,0.6311377699,0.6065317675,1.3863764174,-0.0658652416,0.0256797925,0.0185725755,0.9973251113
1520616564162878799,0.6413713819,0.6061072968,1.3798575053,-0.0618414761,0.0241563229,0.0219575008,0.9975519896
1520616564171211799,0.6517102195,0.6060565160,1.3738438665,-0.0582008246,0.0216857440,0.0235495416,0.9977914670
1520616564179544799,0.6618327875,0.6057502976,1.3677420352,-0.0547841521,0.0198279921,0.0254652891,0.9979764859
1520616564187878799,0.6718783691,0.6052384495,1.3615552443,-0.0516437492,0.0180178059,0.0279411734,0.9981120041
1520616564196211799,0.6818864718,0.6046680770,1.3555366830,-0.0485702657,0.0164689300,0.0300277487,0.9982324569
1520616564204545799,0.6920660808,0.6043254621,1.3496252926,-0.0453383806,0.0142037272,0.0316540666,0.9983690227
1520616564212878799,0.7022389137,0.6036089885,1.3437375653,-0.0420948434,0.0122041806,0.0342307850,0.9984524703
1520616564221211799,0.7125665592,0.6030962530,1.3380205000,-0.0387372933,0.0101990892,0.0360346405,0.9985473977
1520616564229545799,0.7224114868,0.6023160811,1.3323874635,-0.0352433604,0.0096199006,0.0383221485,0.9985974044
1520616564237878799,0.7327153197,0.6016117809,1.3267884842,-0.0318324354,0.0074823648,0.0404444173,0.9986465638
1520616564246211799,0.7425527780,0.6005518157,1.3212042872,-0.0284517092,0.0071411615,0.0433477129,0.9986293005
1520616564254544799,0.7525799803,0.5996315966,1.3157033906,-0.0254256909,0.0056196901,0.0455764631,0.9986214194
1520616564262878799,0.7624071403,0.5987069124,1.3103210486,-0.0223782816,0.0049735730,0.0478013758,0.9985937635
1520616564271211799,0.7722257962,0.5976191210,1.3050670454,-0.0196525991,0.0043121728,0.0509268095,0.9984996948
1520616564279545799,0.7821411325,0.5967326421,1.3000588423,-0.0163257511,0.0037066848,0.0525334433,0.9984788269
1520616564287878799,0.7920034009,0.5953919124,1.2948802760,-0.0134106289,0.0029691645,0.0553946301,0.9983700587
1520616564296211799,0.8019835132,0.5943588724,1.2901785317,-0.0105261471,0.0018748169,0.0570458648,0.9983143065
1520616564304544799,0.8117761923,0.5927125527,1.2853619083,-0.0070936550,0.0017763040,0.0605111915,0.9981407318
1520616564312878799,0.8214314655,0.5910427264,1.2806672208,-0.0042475009,0.0019987903,0.0631854692,0.9979907615
1520616564321211799,0.8311682977,0.5894487274,1.2761544637,-0.0012433902,0.0013532988,0.0656095579,0.9978436794
1520616564329545799,0.8409308663,0.5878318983,1.2719054543,0.0009217354,0.0006250297,0.0682248959,0.9976693457
1520616564337878799,0.8504342382,0.5858326756,1.2675512146,0.0041922857,0.0011539011,0.0718189134,0.9974082098
1520616564346211799,0.8601501303,0.5840782530,1.2634180100,0.0070504878,-0.0002578471,0.0741094349,0.9972251580
1520616564354545799,0.8695887363,0.5820848744,1.2593401265,0.0093054010,-0.0004717249,0.0762907662,0.9970420783
1520616564362878799,0.8790622129,0.5801542382,1.2556636579,0.0125709586,0.0007090926,0.0787229394,0.9968170178
1520616564371211799,0.8880823553,0.5776556026,1.2515187066,0.0148573866,0.0004037015,0.0820996004,0.9965132968
1520616564379544799,0.8972597111,0.5756028114,1.2478736093,0.0174329890,-0.0002370366,0.0844179186,0.9962778978
1520616564387878799,0.9065105599,0.5734329111,1.2445639789,0.0203137398,-0.0003861482,0.0859277174,0.9960941874
1520616564396211799,0.9154508215,0.5710986817,1.2412057010,0.0237106486,0.0004505254,0.0889882223,0.9957503193
1520616564404545799,0.9245766831,0.5684977463,1.2382066170,0.0248878438,0.0008852835,0.0913599627,0.9955064885
1520616564412878799,0.9335782203,0.5659925097,1.2352329421,0.0276252581,0.0010515018,0.0931007788,0.9952728191
1520616564421211799,0.9424133168,0.5634317716,1.2324964539,0.0309453561,0.0021714000,0.0957147596,0.9949253011
1520616564429544799,0.9512334285,0.5607068712,1.2297815150,0.0334321608,0.0013926548,0.0973759065,0.9946850175
1520616564437878799,0.9599589032,0.5579666185,1.2273270550,0.0362362189,0.0015794319,0.0992463411,0.9944016319
1520616564446211799,0.9685766759,0.5550411202,1.2249901937,0.0391850513,0.0010992454,0.1009996293,0.9941138759
1520616564454545799,0.9772806201,0.5525899222,1.2231897272,0.0421164083,0.0007348083,0.1013468099,0.9939589993
1520616564462878799,0.9859401279,0.5496595511,1.2212309692,0.0451048684,0.0011154669,0.1029133784,0.9936665150
1520616564471211799,0.9943225837,0.5467396201,1.2194906785,0.0473333259,0.0013824057,0.1043504332,0.9934126194
1520616564479545799,1.0029502057,0.5435205944,1.2178189483,0.0502741908,0.0015566923,0.1058066233,0.9931138107
1520616564487878799,1.0111625859,0.5405457903,1.2162926741,0.0522139395,0.0002280273,0.1056642181,0.9930300728
1520616564496211799,1.0192444897,0.5369039991,1.2145626455,0.0550197633,0.0003974343,0.1082359540,0.9926014537
1520616564504544799,1.0275683811,0.5339369613,1.2134504595,0.0560959718,-0.0018543064,0.1083169728,0.9925307234
1520616564512878799,1.0356833209,0.5307343359,1.2123482267,0.0579407997,-0.0023610256,0.1082352415,0.9924325780
1520616564521211799,1.0433684292,0.5272542669,1.2111485695,0.0592222288,-0.0046045200,0.1089686390,0.9922687951
1520616564529545799,1.0515056588,0.5241213908,1.2105064277,0.0619288914,-0.0039642735,0.1077818729,0.9922359421
1520616564537878799,1.0591245169,0.5206378934,1.2099726302,0.0635178779,-0.0055633665,0.1073430374,0.9921753880
1520616564546211799,1.0670972102,0.5170528570,1.2094008322,0.0656447519,-0.0056075505,0.1069020987,0.9920843025
1520616564554544799,1.0744508316,0.5136222819,1.2090580376,0.0678572713,-0.0076457621,0.1051094505,0.9921133688
1520616564562878799,1.0821572302,0.5095780908,1.2087455478,0.0686066834,-0.0087903533,0.1058802558,0.9919703746
1520616564571211799,1.0894217924,0.5057234946,1.2087625066,0.0707882426,-0.0095458299,0.1057768151,0.9918211367
1520616564579545799,1.0970119683,0.5020480399,1.2089020296,0.0726819673,-0.0094202713,0.1041139815,0.9918613154
1520616564587878799,1.1040901447,0.4981109829,1.2090953966,0.0738901326,-0.0115417482,0.1026062387,0.9919067477
1520616564596211799,1.1110928378,0.4941268812,1.2095181377,0.0751522111,-0.0114641559,0.1019842623,0.9918769725
1520616564604545799,1.1182610966,0.4900735285,1.2100214137,0.0770566587,-0.0123962817,0.1004958313,0.9918715600
1520616564612878799,1.1250169383,0.4862624840,1.2106128285,0.0788232376,-0.0143429094,0.0968136497,0.9920727269
1520616564621211799,1.1317917711,0.4820467466,1.2112524260,0.0796626290,-0.0163636168,0.0949624118,0.9921533339
1520616564629544799,1.1385347919,0.4780437041,1.2124265054,0.0816742057,-0.0168886915,0.0918131883,0.9922773980
1520616564637878799,1.1454542178,0.4739365942,1.2136314719,0.0837683254,-0.0182929957,0.0882286513,0.9924031132
1520616564646211799,1.1514683635,0.4692510713,1.2144463655,0.0838014580,-0.0191429181,0.0885841418,0.9923526158
1520616564654545799,1.1579409047,0.4650413174,1.2157025110,0.0855377380,-0.0205269636,0.0859707129,0.9924066584
1520616564662878799,1.1642860804,0.4611125003,1.2173139791,0.0872026828,-0.0225353987,0.0812114823,0.9926190322
1520616564671211799,1.1702546544,0.4565520477,1.2185801581,0.0889941778,-0.0226059199,0.0786002764,0.9926686281
1520616564679544799,1.1762645083,0.4523863378,1.2202345042,0.0900634680,-0.0250354054,0.0756126970,0.9927459495
1520616564687878799,1.1820113084,0.4477503080,1.2216416141,0.0916314541,-0.0256502682,0.0724750427,0.9928207837
1520616564696211799,1.1879883091,0.4437097808,1.2236430262,0.0929032474,-0.0281465146,0.0681731247,0.9929396686
1520616564704545799,1.1934025326,0.4390664119,1.2250656805,0.0946841498,-0.0287498429,0.0658417068,0.9929114905
1520616564712878799,1.1989539168,0.4346078796,1.2267650670,0.0951716510,-0.0317240558,0.0633406831,0.9929370066
1520616564721211799,1.2042409815,0.4299163716,1.2285061453,0.0971021291,-0.0318842922,0.0601691890,0.9929422124
1520616564729545799,1.2096097610,0.4254035956,1.2303780384,0.0973202035,-0.0351323764,0.0579259600,0.9929446496
1520616564737878799,1.2146012122,0.4206720310,1.2321048307,0.0993687003,-0.0349827118,0.0547878559,0.9929251543
1520616564746211799,1.2199318836,0.4161059301,1.2343820288,0.1000282397,-0.0363861652,0.0512288080,0.9929984932
1520616564754544799,1.2244028136,0.4110627794,1.2356902561,0.1003992187,-0.0376547097,0.0500782282,0.9929724522
1520616564762878799,1.2295021010,0.4065174436,1.2378856239,0.1012099293,-0.0400749685,0.0465341389,0.9929678348
1520616564771211799,1.2339004074,0.4013980422,1.2394313562,0.1011353111,-0.0405623204,0.0457598469,0.9929916331
1520616564779545799,1.2386622487,0.3967445294,1.2414935454,0.1016629735,-0.0430408159,0.0423294141,0.9929855732
1520616564787878799,1.2426344807,0.3916873337,1.2429865961,0.1020792463,-0.0434567484,0.0411649297,0.9929737091
1520616564796211799,1.2475453880,0.3869590043,1.2450689368,0.1027302526,-0.0467262144,0.0383947196,0.9928690758
1520616564804544799,1.2516653502,0.3821581786,1.2470156357,0.1039239955,-0.0470550947,0.0354572141,0.9928385605
1520616564812878799,1.2563827133,0.3774901121,1.2491244925,0.1047530525,-0.0493408331,0.0324953347,0.9927418262
1520616564821211799,1.2596848053,0.3721221753,1.2500402330,0.1034409370,-0.0498045430,0.0346228556,0.9927843361
1520616564829545799,1.2642062057,0.3675191476,1.2520857200,0.1044003813,-0.0520730821,0.0311355941,0.9926829954
1520616564837878799,1.2674911853,0.3625978046,1.2534424332,0.1045316133,-0.0520763908,0.0304730997,0.9926895696
1520616564846211799,1.2720185793,0.3580699953,1.2554621967,0.1052665544,-0.0540175361,0.0278895493,0.9925841180
1520616564854545799,1.2753394749,0.3532869469,1.2568068188,0.1055383452,-0.0534596050,0.0272715551,0.9926026348
1520616564862878799,1.2795461353,0.3488589954,1.2587171768,0.1061922751,-0.0550278881,0.0257364144,0.9924881708
1520616564871211799,1.2829273144,0.3442385183,1.2598745424,0.1065650292,-0.0557050653,0.0242306102,0.9924483451
1520616564879544799,1.2871283768,0.3403063361,1.2623269300,0.1083605485,-0.0560362583,0.0198592943,0.9923323726
1520616564887878799,1.2903566904,0.3356768241,1.2631046644,0.1089141420,-0.0567010857,0.0206952887,0.9922169126
1520616564896211799,1.2935785546,0.3310450066,1.2641779062,0.1077397255,-0.0571959174,0.0219105084,0.9922906370
1520616564904545799,1.2967106482,0.3268509891,1.2654189419,0.1086514512,-0.0579751677,0.0205601657,0.9921748947
1520616564912878799,1.2999771289,0.3223467797,1.2665683969,0.1099234473,-0.0564716204,0.0208769615,0.9921148846
1520616564921211799,1.3033063246,0.3182974135,1.2681607336,0.1107816593,-0.0567158059,0.0195946379,0.9920316484
1520616564929544799,1.3061961964,0.3139000156,1.2692277757,0.1115912336,-0.0554611659,0.0209330344,0.9919845078
1520616564937878799,1.3094128108,0.3102284441,1.2709841065,0.1131173200,-0.0565600372,0.0173901428,0.9918180363
1520616564946211799,1.3118355866,0.3056699968,1.2716295548,0.1130416284,-0.0543877995,0.0206150470,0.9918863732
1520616564954545799,1.3147360487,0.3016765237,1.2730190704,0.1125228375,-0.0544835901,0.0202127812,0.9919483822
1520616564962878799,1.3172017683,0.2975896919,1.2739755265,0.1131909064,-0.0527790420,0.0208214639,0.9919519434
1520616564971211799,1.3197578627,0.2938956782,1.2753646868,0.1136791072,-0.0519277486,0.0198631278,0.9919606976
1520616564979545799,1.3216053728,0.2898445777,1.2760438288,0.1135511535,-0.0498410824,0.0215744972,0.9920466436
1520616564987878799,1.3241368279,0.2861391477,1.2773224467,0.1127906107,-0.0505525766,0.0221268156,0.9920852379
1520616564996211799,1.3262099297,0.2824089873,1.2782345252,0.1134751658,-0.0482540482,0.0225481748,0.9921121476
1520616565004544799,1.3281759180,0.2789677184,1.2794554744,0.1127074462,-0.0483645796,0.0228616331,0.9921871017
1520616565012878799,1.3298159906,0.2752714178,1.2801606416,0.1121800023,-0.0471689323,0.0245866678,0.9922631882
1520616565021211799,1.3317351017,0.2719995202,1.2814333833,0.1113010201,-0.0467801265,0.0252548178,0.9923637926
1520616565029545799,1.3331042504,0.2686232124,1.2820767217,0.1113707422,-0.0456752168,0.0265143603,0.9923745871
1520616565037878799,1.3351329811,0.2658502516,1.2837981805,0.1119465814,-0.0449798509,0.0243849971,0.9923961648
1520616565046211799,1.3359685087,0.2625780052,1.2842589303,0.1100767696,-0.0445473845,0.0273676772,0.9925470496
1520616565054544799,1.3374354351,0.2596236507,1.2853429865,0.1111103668,-0.0426865707,0.0271349154,0.9925200449
1520616565062878799,1.3381446332,0.2564795141,1.2858136028,0.1088429061,-0.0427591840,0.0305268465,0.9926696256
1520616565071211799,1.3387719214,0.2535931493,1.2862518593,0.1088315494,-0.0413181245,0.0316939531,0.9926953207
1520616565079545799,1.3396851903,0.2510318236,1.2872454089,0.1077166654,-0.0407561651,0.0323416258,0.9928192556
1520616565087878799,1.3401616558,0.2483711695,1.2876651803,0.1076431296,-0.0384046023,0.0334191778,0.9928852913
1520616565096211799,1.3407232750,0.2460391478,1.2885968904,0.1062170699,-0.0371846020,0.0339699528,0.9930666049
1520616565104545799,1.3405878908,0.2433630465,1.2885891553,0.1054312679,-0.0357101135,0.0363242282,0.9931211336
1520616565112878799,1.3405779849,0.2415884524,1.2895498421,0.1043785468,-0.0334557575,0.0357713541,0.9933308822
1520616565121211799,1.3404105525,0.2394997852,1.2899472583,0.1045006496,-0.0306350577,0.0363191955,0.9933891601
1520616565129544799,1.3405166967,0.2377433888,1.2905777757,0.1038296507,-0.0308841145,0.0363193486,0.9934518006
1520616565137878799,1.3403774581,0.2358907331,1.2911174817,0.1030718351,-0.0288327251,0.0374091366,0.9935519248
1520616565146211799,1.3396826131,0.2343929198,1.2913320865,0.1031912031,-0.0281592993,0.0372460555,0.9935649756
1520616565154545799,1.3391982568,0.2329642970,1.2916519915,0.1030694425,-0.0268075546,0.0372696622,0.9936141189
1520616565162878799,1.3384083471,0.2316399416,1.2918105620,0.1025384185,-0.0257298903,0.0376989940,0.9936813530
1520616565171211799,1.3373519753,0.2305304872,1.2918400692,0.1021343593,-0.0252365465,0.0379930843,0.9937244160
1520616565179544799,1.3364549033,0.2294934061,1.2919232691,0.1016887758,-0.0239511459,0.0381648794,0.9937953398
1520616565187878799,1.3351796584,0.2286427053,1.2917445859,0.1013639889,-0.0239021271,0.0385550766,0.9938146387
1520616565196211799,1.3338920759,0.2278997854,1.2915582875,0.1009658936,-0.0234329697,0.0389978121,0.9938490604
1520616565204545799,1.3325223149,0.2273171351,1.2912626819,0.1008528121,-0.0235548259,0.0393915821,0.9938421322
1520616565212878799,1.3311410980,0.2267677684,1.2909246681,0.1006067337,-0.0232571523,0.0398175433,0.9938571091
1520616565221211799,1.3294116998,0.2263740116,1.2903819235,0.1001731253,-0.0240052937,0.0407092075,0.9938469959
1520616565229545799,1.3276657460,0.2261018676,1.2898161557,0.0998276975,-0.0243106268,0.0414437723,0.9938439706
1520616565237878799,1.3258115120,0.2259471468,1.2891930910,0.0994721945,-0.0245787616,0.0422723952,0.9938381214
1520616565246211799,1.3237385161,0.2256875619,1.2882954026,0.0990453455,-0.0240714313,0.0441847291,0.9938099896
1520616565254544799,1.3218588403,0.2260478189,1.2877694259,0.0991010428,-0.0253078315,0.0436689402,0.9937965187
1520616565262878799,1.3195536563,0.2260747540,1.2867037488,0.0992093143,-0.0247849100,0.0453003932,0.9937258649
1520616565271211799,1.3175088390,0.2265682015,1.2860673704,0.0988739868,-0.0259448934,0.0454894815,0.9937210395
1520616565279545799,1.3150884755,0.2267827316,1.2849167793,0.0987579072,-0.0256866137,0.0476681315,0.9936371686
1520616565287878799,1.3128136567,0.2275870375,1.2841579751,0.0988078730,-0.0268040555,0.0473604924,0.9936173965
1520616565296211799,1.3101447648,0.2280627859,1.2828693869,0.0990535600,-0.0263696609,0.0491578909,0.9935172545
1520616565304544799,1.3077616921,0.2290173163,1.2820875294,0.0984318424,-0.0274049894,0.0496336964,0.9935273701
1520616565312878799,1.3047664703,0.2295514857,1.2803691379,0.0979240280,-0.0282252081,0.0519413621,0.9934366197
1520616565321211799,1.3022400378,0.2309917463,1.2799008751,0.0982866223,-0.0272290785,0.0510781806,0.9934733699
1520616565329545799,1.2991576551,0.2318996294,1.2785439937,0.0981486906,-0.0262669255,0.0526992052,0.9934282445
1520616565337878799,1.2963688335,0.2333091195,1.2776681978,0.0975761797,-0.0271145890,0.0529046350,0.9934509489
1520616565346211799,1.2931013571,0.2343477631,1.2763466072,0.0973517196,-0.0259489527,0.0554804123,0.9933635882
1520616565354545799,1.2901044925,0.2360259473,1.2754329824,0.0974392730,-0.0269901998,0.0551314986,0.9933466842
1520616565362878799,1.2867470124,0.2371228855,1.2741116161,0.0962369383,-0.0264633061,0.0567042902,0.9933895352
1520616565371211799,1.2834383110,0.2389760534,1.2732158258,0.0965762957,-0.0271901176,0.0566870093,0.9933379584
1520616565379544799,1.2797604595,0.2403275018,1.2718636963,0.0961395554,-0.0263913233,0.0581556225,0.9933169723
1520616565387878799,1.2763461825,0.2420883178,1.2710019248,0.0948953747,-0.0272105179,0.0581481799,0.9934149409
1520616565396211799,1.2724959939,0.2435541006,1.2695840258,0.0937916633,-0.0271942965,0.0589997646,0.9934699904
1520616565404545799,1.2688997396,0.2454860255,1.2688086382,0.0928423604,-0.0276862339,0.0589439812,0.9935488793
1520616565412878799,1.2648164852,0.2470047711,1.2673857619,0.0913075287,-0.0274953056,0.0599026819,0.9936390754
1520616565421211799,1.2608000259,0.2487802129,1.2662493944,0.0888416064,-0.0298386104,0.0612492497,0.9937129141
1520616565429544799,1.2566984100,0.2509265008,1.2655620704,0.0878078898,-0.0295471857,0.0602533009,0.9938743774
1520616565437878799,1.2522693365,0.2525946761,1.2641375177,0.0873183114,-0.0292926682,0.0612994236,0.9938610732
1520616565446211799,1.2482917524,0.2547251700,1.2634426858,0.0853789056,-0.0307512162,0.0607743744,0.9940177466
1520616565454545799,1.2437606189,0.2565241232,1.2622899219,0.0842366109,-0.0305011329,0.0608683999,0.9941171521
1520616565462878799,1.2396535751,0.2587553880,1.2616936471,0.0825594189,-0.0315001505,0.0602506841,0.9942643200
